,run_id,state,max_f1,max_f1_macro,log,name,group,data_dir,val_data,drop_last,optimizer,scheduler,batch_size,learn_rate,max_epochs,model_name,num_labels,train_data,data_source,num_workers,token_types,val_percent,from_scratch,max_patience,train_percent,val_data_file,scheduler_args,data_val_origin,train_data_file,optimizer_kwargs,scheduler_kwargs,precision-macro,accuracy,_timestamp,Train Loss,recall,_runtime,f1-macro,precision,recall-macro,Learning Rate,f1,_step,Train Accuracy,av_epoch_loss,accuracy-macro,Token type embedding grad norm,Word embedding grad norm,accuracy-macrp
124,33187ad8,finished,0.7977466241461695,0.7935019418395377,True,distilbert-base-squad2,scientsbank-3,data,data/flat_semeval5way_test.csv,False,AdamW,linear_with_warmup,8,1e-05,24,twmkn9/distilbert-base-uncased-squad2,2,data/flat_semeval5way_train.csv,scientsbank,4,False,100,False,5,100,flat_semeval5way_test.csv,"[1024, 17000]",answer,flat_semeval5way_train.csv,{'weight_decay': 1e-05},{},0.7835951627486437,0.7870370370370371,1616152135.0,0.0006074252305552363,0.7870370370370371,1145.0,0.7818840859678762,0.7863636268501775,0.7806335714585284,1.296945418127191e-06,0.786478283306646,14975.0,0.0,0.012752815772485626,,,,0.7870370370370371
125,1p298y62,finished,0.7968229770798612,0.7935751122478766,True,distilroberta,scientsbank-3,data,data/flat_semeval5way_test.csv,False,AdamW,linear_with_warmup,8,1e-05,24,distilroberta-base,2,data/flat_semeval5way_train.csv,scientsbank,4,False,100,False,5,100,flat_semeval5way_test.csv,"[1024, 17000]",answer,flat_semeval5way_train.csv,{'weight_decay': 1e-05},{},0.7753770382325116,0.7796296296296297,1616150981.0,0.00032908268622122705,0.7796296296296297,696.0,0.7759718866681309,0.7802940970354294,0.776705204736408,5.190285428142214e-06,0.7798946834674194,8735.0,0.0,0.061185362209328055,,,,0.7796296296296297
126,1lt3htx4,finished,0.763708027840022,0.758247878764378,True,distilbert-base,scientsbank-3,data,data/flat_semeval5way_test.csv,False,AdamW,linear_with_warmup,8,1e-05,24,distilbert-base-uncased,2,data/flat_semeval5way_train.csv,scientsbank,4,False,100,False,5,100,flat_semeval5way_test.csv,"[1024, 17000]",answer,flat_semeval5way_train.csv,{'weight_decay': 1e-05},{},0.7515987442590547,0.7537037037037037,1616150277.0,0.0002530493075028062,0.7537037037037037,837.0,0.7447752124207974,0.7528156739379924,0.7420069620164684,4.022283425137707e-06,0.7513168793013426,10607.0,0.0,0.02293158516777609,,,,0.7537037037037037
127,d8yji2er,finished,0.8267022676482265,0.8225134387226056,True,albert-large,scientsbank-3,data,data/flat_semeval5way_test.csv,False,AdamW,linear_with_warmup,8,1e-05,24,albert-large-v2,2,data/flat_semeval5way_train.csv,scientsbank,4,False,100,False,5,100,flat_semeval5way_test.csv,"[1024, 17000]",answer,flat_semeval5way_train.csv,{'weight_decay': 1e-05},{},0.825503938832252,0.8240740740740741,1616149430.0,0.0007614573696628213,0.8240740740740741,2941.0,0.8179553511545463,0.8246506324443071,0.8142413778641429,4.800951427140711e-06,0.8225289420236882,9359.0,0.0,0.027060166694992373,,,,0.8240740740740741
128,3hfgwir8,finished,0.8070832684016415,0.803085553997195,True,albert-base,scientsbank-3,data,data/flat_semeval5way_test.csv,False,AdamW,linear_with_warmup,8,1e-05,24,albert-base-v2,2,data/flat_semeval5way_train.csv,scientsbank,4,False,100,False,5,100,flat_semeval5way_test.csv,"[1024, 17000]",answer,flat_semeval5way_train.csv,{'weight_decay': 1e-05},{},0.8011886693428276,0.8037037037037037,1616146482.0,0.00012027494085486978,0.8037037037037037,1076.0,0.7985953751530591,0.8030877769214484,0.7968433266695558,4.022283425137707e-06,0.8029909136733813,10607.0,0.0,0.015484636638423395,,,,0.8037037037037037
129,1bt4kijv,finished,0.8359535526812831,0.831944660564994,True,roberta-large,scientsbank-3,data,data/flat_semeval5way_test.csv,False,AdamW,linear_with_warmup,8,1e-05,24,roberta-large,2,data/flat_semeval5way_train.csv,scientsbank,4,False,100,False,5,100,flat_semeval5way_test.csv,"[1024, 17000]",answer,flat_semeval5way_train.csv,{'weight_decay': 1e-05},{},0.8037214634214537,0.8074074074074075,1616145395.0,9.464769391342998e-05,0.8074074074074075,4213.0,0.8037214634214536,0.8074074074074075,0.8037214634214537,3.6329494241362047e-06,0.8074074074074075,11231.0,0.0,0.028715796737490994,,,,0.8074074074074075
130,1n0bdktv,finished,0.8084997373134937,0.8041763046991349,True,roberta-base,scientsbank-3,data,data/flat_semeval5way_test.csv,False,AdamW,linear_with_warmup,8,1e-05,24,roberta-base,2,data/flat_semeval5way_train.csv,scientsbank,4,False,100,False,5,100,flat_semeval5way_test.csv,"[1024, 17000]",answer,flat_semeval5way_train.csv,{'weight_decay': 1e-05},{},0.7980140774258422,0.8018518518518518,1616141174.0,0.00027450130437500775,0.8018518518518518,2146.0,0.7981632788511585,0.8019584566970188,0.7983182116844445,1.296945418127191e-06,0.8019023802491216,14975.0,0.0,0.013091845529114543,,,,0.8018518518518518
131,1pqn0zo9,finished,0.7958064292573784,0.7902165196471533,True,bert-large,scientsbank-3,data,data/flat_semeval5way_test.csv,False,AdamW,linear_with_warmup,8,1e-05,24,bert-large-uncased,2,data/flat_semeval5way_train.csv,scientsbank,4,False,100,False,5,100,flat_semeval5way_test.csv,"[1024, 17000]",answer,flat_semeval5way_train.csv,{'weight_decay': 1e-05},{},0.7640774258421317,0.7685185185185185,1616139018.0,0.00013541258522309363,0.7685185185185185,3690.0,0.7642094379102318,0.7686418822039737,0.7643469265073883,4.41161742613921e-06,0.7685775470200019,9983.0,0.0,0.01268622158325451,,,,0.7685185185185185
132,1xciu97q,finished,0.7939051256264149,0.7894707264559502,True,bert-base,scientsbank-3,data,data/flat_semeval5way_test.csv,False,AdamW,linear_with_warmup,8,1e-05,24,bert-base-uncased,2,data/flat_semeval5way_train.csv,scientsbank,4,False,100,False,5,100,flat_semeval5way_test.csv,"[1024, 17000]",answer,flat_semeval5way_train.csv,{'weight_decay': 1e-05},{},0.7800016998130206,0.7833333333333333,1616135319.0,0.001657065935432911,0.7833333333333333,1249.0,0.7778285714285715,0.7825698339849283,0.7763417259649663,5.190285428142214e-06,0.7826209523809524,8735.0,0.0,0.0446752266848117,,,,0.7833333333333333
133,32o31ecg,finished,0.7670729403874011,0.7614427939819969,True,albert-base-squad2,scientsbank-2,data,data/flat_semeval5way_test.csv,False,AdamW,linear_with_warmup,8,1e-05,24,twmkn9/albert-base-v2-squad2,2,data/flat_semeval5way_train.csv,scientsbank,4,False,100,False,5,100,flat_semeval5way_test.csv,"[1024, 17000]",answer,flat_semeval5way_train.csv,{'weight_decay': 1e-05},{},0.742283950617284,0.7462962962962963,1616134060.0,5.2927523938706145e-05,0.7462962962962963,826.0,0.7388809080929977,0.745033150434385,0.7370440787910137,5.579619429143715e-06,0.7449110039945811,8111.0,0.0,0.017693613051381674,,,,0.7462962962962963
134,10o4hc05,finished,0.8002843443354147,0.7967774308652988,True,bert-base-squad2,scientsbank-2,data,data/flat_semeval5way_test.csv,False,AdamW,linear_with_warmup,8,1e-05,24,twmkn9/bert-base-uncased-squad2,2,data/flat_semeval5way_train.csv,scientsbank,4,False,100,False,5,100,flat_semeval5way_test.csv,"[1024, 17000]",answer,flat_semeval5way_train.csv,{'weight_decay': 1e-05},{},0.7793254319893664,0.7833333333333333,1616133226.0,0.00015066919149830935,0.7833333333333333,1669.0,0.7803435651929034,0.7850289839019348,0.7820315667333044,3.2436154231347023e-06,0.7838553563419798,11855.0,0.0,0.012647496119737789,,,,0.7833333333333333
135,gbmkqvnb,finished,0.7720380359846739,0.767494775458482,True,distilroberta-base-squad2,scientsbank-2,data,data/flat_semeval5way_test.csv,False,AdamW,linear_with_warmup,8,1e-05,24,twmkn9/distilroberta-base-squad2,2,data/flat_semeval5way_train.csv,scientsbank,4,False,100,False,5,100,flat_semeval5way_test.csv,"[1024, 17000]",answer,flat_semeval5way_train.csv,{'weight_decay': 1e-05},{},0.7474435098136236,0.75,1616131549.0,0.009772081859409807,0.75,612.0,0.7479244395727509,0.7553260212216174,0.7516810893179181,5.968953430145218e-06,0.7510589594016577,7487.0,0.0,0.1177059471584,,,,0.75
136,3a33dkk2,finished,0.8053983234015508,0.8015199302694358,True,roberta-base-squad2,scientsbank-2,data,data/flat_semeval5way_test.csv,False,AdamW,linear_with_warmup,8,1e-05,24,deepset/roberta-base-squad2,2,data/flat_semeval5way_train.csv,scientsbank,4,False,100,False,5,100,flat_semeval5way_test.csv,"[1024, 17000]",answer,flat_semeval5way_train.csv,{'weight_decay': 1e-05},{},0.7905564263322884,0.7944444444444444,1616130928.0,0.01908768154680729,0.7944444444444444,1441.0,0.7904012588512983,0.794342128178335,0.7902517789489871,4.41161742613921e-06,0.7943905353032026,9983.0,0.0,0.047257378919791634,,,,0.7944444444444444
137,33fzsfij,finished,0.8042762345679012,0.80125,True,distilbert-base-squad2,scientsbank-2,data,data/flat_semeval5way_test.csv,False,AdamW,linear_with_warmup,8,1e-05,24,twmkn9/distilbert-base-uncased-squad2,2,data/flat_semeval5way_train.csv,scientsbank,4,False,100,False,5,100,flat_semeval5way_test.csv,"[1024, 17000]",answer,flat_semeval5way_train.csv,{'weight_decay': 1e-05},{},0.7828947368421053,0.7870370370370371,1616129479.0,0.00021300431399140507,0.7870370370370371,928.0,0.7832907010423682,0.7874025341130604,0.7837371209685311,2.8542814221332e-06,0.7871953329241357,12479.0,0.0,0.02441197273080384,,,,0.7870370370370371
138,31cx2iq8,finished,0.7823885109599397,0.7795918367346939,True,distilroberta,scientsbank-2,data,data/flat_semeval5way_test.csv,False,AdamW,linear_with_warmup,8,1e-05,24,distilroberta-base,2,data/flat_semeval5way_train.csv,scientsbank,4,False,100,False,5,100,flat_semeval5way_test.csv,"[1024, 17000]",answer,flat_semeval5way_train.csv,{'weight_decay': 1e-05},{},0.7675134168157424,0.7703703703703704,1616128542.0,0.00030632095877081156,0.7703703703703704,856.0,0.763505877034358,0.7694353673888558,0.7613202667374984,3.6329494241362047e-06,0.769027317326368,11231.0,0.0,0.037362334006704134,,,,0.7703703703703704
139,1ky5vfxw,finished,0.7483360498244219,0.7440129550621282,True,distilbert-base,scientsbank-2,data,data/flat_semeval5way_test.csv,False,AdamW,linear_with_warmup,8,1e-05,24,distilbert-base-uncased,2,data/flat_semeval5way_train.csv,scientsbank,4,False,100,False,5,100,flat_semeval5way_test.csv,"[1024, 17000]",answer,flat_semeval5way_train.csv,{'weight_decay': 1e-05},{},0.7325476880055928,0.737037037037037,1616127678.0,0.0003741279651876539,0.737037037037037,761.0,0.7295238095238095,0.735681761857733,0.7278662398121094,4.41161742613921e-06,0.7357013521457966,9983.0,0.0,0.018073330896633672,,,,0.737037037037037
140,3k72ugwv,finished,0.8330528284244973,0.8295932678821879,True,albert-large,scientsbank-2,data,data/flat_semeval5way_test.csv,False,AdamW,linear_with_warmup,8,1e-05,24,albert-large-v2,2,data/flat_semeval5way_train.csv,scientsbank,4,False,100,False,5,100,flat_semeval5way_test.csv,"[1024, 17000]",answer,flat_semeval5way_train.csv,{'weight_decay': 1e-05},{},0.8233024691358024,0.8240740740740741,1616126909.0,0.0007457336178049445,0.8240740740740741,2152.0,0.8189320165608378,0.8238311614083219,0.8163104108708112,5.968953430145218e-06,0.8231134699232497,7487.0,0.0,0.038104564320343585,,,,0.8240740740740741
141,2d323pre,finished,0.8214506259825012,0.817372188715405,True,albert-base,scientsbank-2,data,data/flat_semeval5way_test.csv,False,AdamW,linear_with_warmup,8,1e-05,24,albert-base-v2,2,data/flat_semeval5way_train.csv,scientsbank,4,False,100,False,5,100,flat_semeval5way_test.csv,"[1024, 17000]",answer,flat_semeval5way_train.csv,{'weight_decay': 1e-05},{},0.7988542878063488,0.8,1616124748.0,8.666139910928905e-05,0.8,1144.0,0.7937502652388564,0.7995979957215259,0.7909997064209924,3.6329494241362047e-06,0.7986702691997567,11231.0,0.0,0.009939408346648358,,,,0.8
142,1ks00y35,finished,0.8287642563198119,0.8247619047619048,True,roberta-large,scientsbank-2,data,data/flat_semeval5way_test.csv,False,AdamW,linear_with_warmup,8,1e-05,24,roberta-large,2,data/flat_semeval5way_train.csv,scientsbank,4,False,100,False,5,100,flat_semeval5way_test.csv,"[1024, 17000]",answer,flat_semeval5way_train.csv,{'weight_decay': 1e-05},{},0.8131709173962696,0.8037037037037037,1616123594.0,0.0030140706803649664,0.8037037037037037,2366.0,0.7931453186660692,0.8090498949653879,0.7875326781395479,6.7476214321482225e-06,0.7995495850003721,6239.0,0.0,0.060188525379934854,,,,0.8037037037037037
143,30bcwrl4,finished,0.7979849261978004,0.7939587847558904,True,roberta-base,scientsbank-2,data,data/flat_semeval5way_test.csv,False,AdamW,linear_with_warmup,8,1e-05,24,roberta-base,2,data/flat_semeval5way_train.csv,scientsbank,4,False,100,False,5,100,flat_semeval5way_test.csv,"[1024, 17000]",answer,flat_semeval5way_train.csv,{'weight_decay': 1e-05},{},0.7700449671393982,0.774074074074074,1616121220.0,0.0012134101707488298,0.774074074074074,1254.0,0.7710560335840086,0.7760080454027185,0.7728537277544002,5.190285428142214e-06,0.7746582109431189,8735.0,0.0,0.0484499141894516,,,,0.774074074074074
144,3cgz064k,finished,0.7925925925925926,0.7886231144538731,True,bert-large,scientsbank-2,data,data/flat_semeval5way_test.csv,False,AdamW,linear_with_warmup,8,1e-05,24,bert-large-uncased,2,data/flat_semeval5way_train.csv,scientsbank,4,False,100,False,5,100,flat_semeval5way_test.csv,"[1024, 17000]",answer,flat_semeval5way_train.csv,{'weight_decay': 1e-05},{},0.7619663292253521,0.7648148148148148,1616119956.0,0.002521194983273745,0.7648148148148148,4706.0,0.7626981408240167,0.7694944697117893,0.7662621800338315,2.8542814221332e-06,0.7657693932812533,12479.0,0.0,0.01454689801209769,,,,0.7648148148148148
145,24ng646w,finished,0.7918394559567802,0.7871951133692701,True,bert-base,scientsbank-2,data,data/flat_semeval5way_test.csv,False,AdamW,linear_with_warmup,8,1e-05,24,bert-base-uncased,2,data/flat_semeval5way_train.csv,scientsbank,4,False,100,False,5,100,flat_semeval5way_test.csv,"[1024, 17000]",answer,flat_semeval5way_train.csv,{'weight_decay': 1e-05},{},0.7720940952765093,0.774074074074074,1616115241.0,8.177422569133341e-05,0.774074074074074,1604.0,0.7667006629270781,0.7733357768953212,0.7640603374760593,3.6329494241362047e-06,0.7723843340195541,11231.0,0.0,0.015488789442327162,,,,0.774074074074074
146,ektq6s3e,finished,0.7695365405235779,0.7643945898016917,True,albert-base-squad2,scientsbank-1,data,data/flat_semeval5way_test.csv,False,AdamW,linear_with_warmup,8,1e-05,24,twmkn9/albert-base-v2-squad2,2,data/flat_semeval5way_train.csv,scientsbank,4,False,100,False,5,100,flat_semeval5way_test.csv,"[1024, 17000]",answer,flat_semeval5way_train.csv,{'weight_decay': 1e-05},{},0.7441040932502032,0.7481481481481481,1616113628.0,0.0019179059891030192,0.7481481481481481,836.0,0.7409523809523809,0.7469273013865044,0.7391900015377948,5.579619429143715e-06,0.7468689006466783,8111.0,0.0,0.02312973830895255,,,,0.7481481481481481
147,31ktjuah,finished,0.7793245882736665,0.7748099762054115,True,bert-base-squad2,scientsbank-1,data,data/flat_semeval5way_test.csv,False,AdamW,linear_with_warmup,8,1e-05,24,twmkn9/bert-base-uncased-squad2,2,data/flat_semeval5way_train.csv,scientsbank,4,False,100,False,5,100,flat_semeval5way_test.csv,"[1024, 17000]",answer,flat_semeval5way_train.csv,{'weight_decay': 1e-05},{},0.7736839888232072,0.7777777777777778,1616112783.0,0.0003392120997887105,0.7777777777777778,1512.0,0.7730424914890934,0.7773783837334295,0.7724902489829584,4.022283425137707e-06,0.7775349425834862,10607.0,0.0,0.023832243914664288,,,,0.7777777777777778
148,2dqwyfm7,finished,0.7875501365754504,0.7840983760443068,True,distilroberta-base-squad2,scientsbank-1,data,data/flat_semeval5way_test.csv,False,AdamW,linear_with_warmup,8,1e-05,24,twmkn9/distilroberta-base-squad2,2,data/flat_semeval5way_train.csv,scientsbank,4,False,100,False,5,100,flat_semeval5way_test.csv,"[1024, 17000]",answer,flat_semeval5way_train.csv,{'weight_decay': 1e-05},{},0.7815873015873016,0.7851851851851852,1616111262.0,0.0002205128694185987,0.7851851851851852,936.0,0.7801148569904098,0.7845455614344504,0.7790049069634144,3.2436154231347023e-06,0.7846905190198412,11855.0,0.0,0.04483550945061526,,,,0.7851851851851852
149,1mai4ccq,finished,0.8316405638771532,0.8271668160286774,True,roberta-base-squad2,scientsbank-1,data,data/flat_semeval5way_test.csv,False,AdamW,linear_with_warmup,8,1e-05,24,deepset/roberta-base-squad2,2,data/flat_semeval5way_train.csv,scientsbank,4,False,100,False,5,100,flat_semeval5way_test.csv,"[1024, 17000]",answer,flat_semeval5way_train.csv,{'weight_decay': 1e-05},{},0.8193382384827765,0.8185185185185185,1616110318.0,0.0009664393728598952,0.8185185185185185,991.0,0.812337763656222,0.8188410312913413,0.8088381261271337,6.35828743114672e-06,0.8170048642665274,6863.0,0.0,0.09930697214262638,,,,0.8185185185185185
150,11ye3q7a,finished,0.7952616108171664,0.7904761904761904,True,distilbert-base-squad2,scientsbank-1,data,data/flat_semeval5way_test.csv,False,AdamW,linear_with_warmup,8,1e-05,24,twmkn9/distilbert-base-uncased-squad2,2,data/flat_semeval5way_train.csv,scientsbank,4,False,100,False,5,100,flat_semeval5way_test.csv,"[1024, 17000]",answer,flat_semeval5way_train.csv,{'weight_decay': 1e-05},{},0.7847924659923264,0.7888888888888889,1616109319.0,0.0010508735431358218,0.7888888888888889,730.0,0.7850678733031674,0.7891229701972639,0.7853657854636451,4.800951427140711e-06,0.7889950282107145,9359.0,0.0,0.04248865017279237,,,,0.7888888888888889
151,z75ira53,finished,0.8023976765958643,0.7992906742068717,True,distilroberta,scientsbank-1,data,data/flat_semeval5way_test.csv,False,AdamW,linear_with_warmup,8,1e-05,24,distilroberta-base,2,data/flat_semeval5way_train.csv,scientsbank,4,False,100,False,5,100,flat_semeval5way_test.csv,"[1024, 17000]",answer,flat_semeval5way_train.csv,{'weight_decay': 1e-05},{},0.7833351745470614,0.7870370370370371,1616108581.0,4.7136406898498535,0.7870370370370371,598.0,0.7844640582537077,0.7895610341892932,0.7868406704785338,5.968953430145218e-06,0.7876911841853411,7487.0,0.0,0.10102872964810022,,,,0.7870370370370371
152,1dtrrdev,finished,0.7510855165125231,0.7444046250591656,True,distilbert-base,scientsbank-1,data,data/flat_semeval5way_test.csv,False,AdamW,linear_with_warmup,8,1e-05,24,distilbert-base-uncased,2,data/flat_semeval5way_train.csv,scientsbank,4,False,100,False,5,100,flat_semeval5way_test.csv,"[1024, 17000]",answer,flat_semeval5way_train.csv,{'weight_decay': 1e-05},{},0.7425176308697896,0.7462962962962963,1616107975.0,0.00022480344341602176,0.7462962962962963,698.0,0.7385413022042686,0.7450142490980173,0.7365268205393466,5.190285428142214e-06,0.7447119426645917,8735.0,0.0,0.030973723591779773,,,,0.7462962962962963
153,23drb3l9,finished,0.8347281521235008,0.8307931176526506,True,albert-large,scientsbank-1,data,data/flat_semeval5way_test.csv,False,AdamW,linear_with_warmup,8,1e-05,24,albert-large-v2,2,data/flat_semeval5way_train.csv,scientsbank,4,False,100,False,5,100,flat_semeval5way_test.csv,"[1024, 17000]",answer,flat_semeval5way_train.csv,{'weight_decay': 1e-05},{},0.8225943996309293,0.825925925925926,1616107268.0,3.6000557884108275e-05,0.825925925925926,3926.0,0.8225943996309293,0.825925925925926,0.8225943996309293,2.0756134201301954e-06,0.825925925925926,13727.0,0.0,0.007967467794912681,,,,0.825925925925926
154,3h9focuh,finished,0.7944968617537617,0.7906179808642859,True,albert-base,scientsbank-1,data,data/flat_semeval5way_test.csv,False,AdamW,linear_with_warmup,8,1e-05,24,albert-base-v2,2,data/flat_semeval5way_train.csv,scientsbank,4,False,100,False,5,100,flat_semeval5way_test.csv,"[1024, 17000]",answer,flat_semeval5way_train.csv,{'weight_decay': 1e-05},{},0.7868336314847943,0.7888888888888889,1616103332.0,0.0009533389820717276,0.7888888888888889,642.0,0.7825779837251355,0.7882162591930034,0.780193202946974,6.7476214321482225e-06,0.7876541465742415,6239.0,0.0,0.041314190601831946,,,,0.7888888888888889
155,3fmajm25,finished,0.8340215806357538,0.8299212598425196,True,roberta-large,scientsbank-1,data,data/flat_semeval5way_test.csv,False,AdamW,linear_with_warmup,8,1e-05,24,roberta-large,2,data/flat_semeval5way_train.csv,scientsbank,4,False,100,False,5,100,flat_semeval5way_test.csv,"[1024, 17000]",answer,flat_semeval5way_train.csv,{'weight_decay': 1e-05},{},0.8186079545454545,0.8203703703703704,1616102680.0,0.0005878866068087518,0.8203703703703704,2768.0,0.8155835102506417,0.8199121422558923,0.8135703401322504,5.968953430145218e-06,0.8196550924214454,7487.0,0.0,0.04880940209193304,,,,0.8203703703703704
156,ruhq8e77,finished,0.8059669732625707,0.8011218765935747,True,roberta-base,scientsbank-1,data,data/flat_semeval5way_test.csv,False,AdamW,linear_with_warmup,8,1e-05,24,roberta-base,2,data/flat_semeval5way_train.csv,scientsbank,4,False,100,False,5,100,flat_semeval5way_test.csv,"[1024, 17000]",answer,flat_semeval5way_train.csv,{'weight_decay': 1e-05},{},0.7964486225355791,0.7962962962962963,1616099903.0,0.0008518642862327397,0.7962962962962963,1347.0,0.7890625,0.7963591610934606,0.7856733444240959,4.800951427140711e-06,0.7944155092592593,9359.0,0.0,0.04283039645371222,,,,0.7962962962962963
157,2xah1z9j,finished,0.8061528203431376,0.803206314057733,True,bert-large,scientsbank-1,data,data/flat_semeval5way_test.csv,False,AdamW,linear_with_warmup,8,1e-05,24,bert-large-uncased,2,data/flat_semeval5way_train.csv,scientsbank,4,False,100,False,5,100,flat_semeval5way_test.csv,"[1024, 17000]",answer,flat_semeval5way_train.csv,{'weight_decay': 1e-05},{},0.7814105360937917,0.7851851851851852,1616098546.0,0.006195861380547285,0.7851851851851852,3013.0,0.7803646563814868,0.7846584899631303,0.7795221652150817,5.579619429143715e-06,0.7848236455249079,8111.0,0.0,0.02797682177127748,,,,0.7851851851851852
158,1uzggxoc,finished,0.7833885840107218,0.7793000338839771,True,bert-base,scientsbank-1,data,data/flat_semeval5way_test.csv,False,AdamW,linear_with_warmup,8,1e-05,24,bert-base-uncased,2,data/flat_semeval5way_train.csv,scientsbank,4,False,100,False,5,100,flat_semeval5way_test.csv,"[1024, 17000]",answer,flat_semeval5way_train.csv,{'weight_decay': 1e-05},{},0.7794365721997301,0.7833333333333333,1616095524.0,9.858122211880982e-05,0.7833333333333333,2135.0,0.7785946824876735,0.7828694331983805,0.7778935007199677,1.296945418127191e-06,0.7830334187228486,14975.0,0.0,0.0050059563042333015,,,,0.7833333333333333
